OrderID,OrderDate,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,CustomerID,Segment
SO100961,2024-01-21,South,Technology,Copiers,92.66,2,0.0,-5.66,C5463,Home Office
SO100962,2024-05-07,South,Office Supplies,Pens,184.08,5,0.0,-14.45,C8681,Consumer
SO100963,2024-11-12,East,Office Supplies,Paper,232.5,2,0.0,-23.75,C8321,Home Office
SO100964,2024-09-11,South,Technology,Copiers,79.87,3,0.1,-2.23,C4809,Consumer
SO100965,2024-07-21,East,Furniture,Chairs,45.17,4,0.0,2.65,C3505,Small Business
SO100966,2024-07-21,West,Furniture,Tables,328.06,4,0.0,136.91,C8792,Small Business
SO100967,2024-03-24,North,Technology,Copiers,92.93,2,0.2,-3.96,C5843,Consumer
SO100968,2024-10-17,South,Office Supplies,Paper,125.53,3,0.2,22.66,C4006,Corporate
SO100969,2024-04-21,South,Technology,Copiers,369.36,5,0.2,-50.91,C4609,Consumer
SO100970,2023-10-24,East,Furniture,Tables,637.75,4,0.0,-99.06,C3633,Corporate
SO100971,2023-11-13,West,Technology,Accessories,347.05,4,0.3,7.26,C6524,Consumer
SO100972,2024-08-05,West,Office Supplies,Pens,62.57,2,0.0,4.96,C9599,Corporate
SO100973,2024-03-09,East,Office Supplies,Paper,40.19,1,0.0,10.98,C5360,Consumer
SO100974,2023-06-28,East,Office Supplies,Paper,202.57,4,0.05,66.76,C6893,Consumer
SO100975,2024-11-03,East,Technology,Phones,121.05,2,0.0,-7.02,C6067,Corporate
SO100976,2023-08-07,West,Office Supplies,Pens,683.37,5,0.05,166.09,C5624,Consumer
SO100977,2023-10-04,West,Technology,Machines,205.93,2,0.0,2.4,C5464,Consumer
SO100978,2023-11-05,North,Furniture,Tables,231.84,4,0.1,-3.28,C9804,Corporate
SO100979,2024-07-04,South,Office Supplies,Pens,906.84,2,0.0,-124.77,C5145,Consumer
SO100980,2024-03-25,North,Office Supplies,Pens,791.72,2,0.05,112.42,C4662,Consumer
SO100981,2024-12-21,South,Office Supplies,Paper,101.24,4,0.0,-6.89,C9452,Consumer
SO100982,2025-03-31,West,Office Supplies,Binders,54.12,2,0.2,-1.34,C9347,Consumer
SO100983,2023-03-31,West,Technology,Phones,1035.73,4,0.0,-130.7,C2558,Consumer
SO100984,2025-02-26,North,Office Supplies,Binders,215.06,4,0.05,17.15,C8019,Corporate
SO100985,2024-07-30,South,Technology,Machines,308.08,3,0.1,114.52,C4758,Consumer
SO100986,2023-02-12,South,Furniture,Bookcases,71.78,2,0.05,23.69,C1962,Corporate
SO100987,2025-03-26,East,Technology,Copiers,792.7,2,0.0,267.11,C7235,Corporate
SO100988,2023-04-08,South,Furniture,Tables,162.04,5,0.2,33.22,C8167,Consumer
SO100989,2023-01-02,East,Furniture,Tables,284.5,5,0.0,-24.42,C4965,Consumer
SO100990,2023-03-31,West,Office Supplies,Paper,656.02,2,0.1,213.97,C9836,Small Business
SO100991,2023-02-08,West,Office Supplies,Binders,101.75,4,0.2,34.53,C7146,Home Office
SO100992,2025-05-30,East,Office Supplies,Paper,192.11,2,0.05,75.35,C1145,Corporate
SO100993,2023-01-19,West,Furniture,Bookcases,318.21,2,0.0,-60.05,C6654,Home Office
SO100994,2024-04-17,South,Office Supplies,Storage,52.2,4,0.0,14.64,C6541,Small Business
SO100995,2024-05-07,South,Office Supplies,Storage,69.4,2,0.1,4.26,C4353,Corporate
SO100996,2024-04-19,North,Office Supplies,Binders,274.99,1,0.2,62.15,C8306,Corporate
SO100997,2024-04-12,West,Technology,Machines,88.95,1,0.0,-10.88,C4697,Home Office
SO100998,2023-10-23,South,Office Supplies,Paper,58.24,4,0.0,16.14,C1945,Corporate
SO100999,2025-05-16,South,Office Supplies,Binders,512.54,1,0.3,222.56,C9096,Home Office
SO101000,2023-05-08,South,Office Supplies,Storage,327.27,2,0.0,-13.77,C4829,Corporate
SO101001,2023-09-29,East,Office Supplies,Pens,305.15,1,0.0,53.51,C3674,Consumer
SO101002,2023-10-21,East,Furniture,Tables,145.48,2,0.0,59.27,C5886,Consumer
SO101003,2024-05-01,East,Office Supplies,Binders,151.1,2,0.05,-17.65,C8383,Corporate
SO101004,2023-06-14,West,Technology,Copiers,59.11,2,0.1,19.29,C7489,Consumer
SO101005,2023-12-21,West,Office Supplies,Paper,157.31,4,0.1,-24.29,C9287,Consumer
SO101006,2023-05-08,North,Office Supplies,Paper,120.11,4,0.0,50.93,C6750,Consumer
SO101007,2023-08-27,North,Furniture,Bookcases,325.64,4,0.0,132.37,C6256,Corporate
SO101008,2025-02-08,North,Office Supplies,Binders,114.34,3,0.1,-21.32,C8466,Consumer
SO101009,2023-02-02,South,Office Supplies,Pens,49.63,5,0.0,7.88,C1364,Consumer
SO101010,2024-11-01,West,Furniture,Tables,227.38,2,0.0,100.99,C1711,Consumer
SO101011,2023-01-08,North,Office Supplies,Pens,137.81,4,0.0,32.55,C1060,Consumer
SO101012,2023-04-23,West,Office Supplies,Pens,255.98,5,0.0,77.19,C4120,Corporate
SO101013,2023-02-20,West,Office Supplies,Binders,80.06,2,0.0,3.31,C7544,Corporate
SO101014,2024-11-21,South,Office Supplies,Paper,77.33,1,0.1,25.37,C5192,Home Office
SO101015,2023-06-10,West,Furniture,Bookcases,258.96,5,0.0,-17.26,C7059,Consumer
SO101016,2025-03-22,South,Furniture,Chairs,121.61,5,0.0,3.49,C9360,Consumer
SO101017,2024-12-10,North,Office Supplies,Storage,278.58,2,0.1,119.36,C7931,Consumer
SO101018,2023-01-02,South,Office Supplies,Binders,336.93,4,0.0,84.36,C6233,Home Office
SO101019,2024-09-01,West,Office Supplies,Binders,28.04,5,0.2,5.8,C7855,Consumer
SO101020,2024-01-10,South,Office Supplies,Pens,203.85,2,0.05,-9.24,C2741,Small Business
SO101021,2023-06-29,North,Office Supplies,Storage,178.38,4,0.0,12.12,C3926,Consumer
SO101022,2024-06-26,West,Office Supplies,Pens,58.33,3,0.0,-0.65,C3370,Home Office
SO101023,2024-08-17,North,Office Supplies,Binders,579.57,3,0.05,181.14,C9716,Corporate
SO101024,2024-11-20,North,Furniture,Chairs,416.83,3,0.0,56.51,C1527,Corporate
SO101025,2023-12-04,East,Furniture,Tables,113.75,1,0.05,29.54,C7988,Consumer
SO101026,2025-01-05,South,Office Supplies,Pens,35.11,2,0.0,-1.56,C3614,Consumer
SO101027,2024-03-31,East,Office Supplies,Binders,384.26,4,0.2,-47.4,C4383,Home Office
SO101028,2025-02-04,South,Office Supplies,Storage,78.26,5,0.05,29.49,C5902,Consumer
SO101029,2024-02-10,South,Office Supplies,Paper,285.02,4,0.05,-23.82,C3747,Home Office
SO101030,2024-06-14,East,Furniture,Chairs,541.44,5,0.05,-57.55,C9647,Consumer
SO101031,2024-11-17,East,Office Supplies,Binders,398.07,5,0.0,84.11,C8322,Corporate
SO101032,2023-06-22,North,Office Supplies,Paper,189.27,3,0.05,50.43,C8103,Consumer
SO101033,2025-01-01,South,Office Supplies,Pens,255.08,3,0.1,92.5,C3456,Consumer
SO101034,2023-05-18,West,Office Supplies,Paper,151.04,3,0.0,14.28,C8313,Consumer
SO101035,2024-01-24,North,Office Supplies,Paper,246.73,5,0.0,63.01,C2516,Consumer
SO101036,2023-03-19,North,Office Supplies,Pens,301.1,2,0.05,125.16,C9819,Consumer
SO101037,2024-05-26,South,Technology,Copiers,263.38,2,0.1,79.1,C8194,Small Business
SO101038,2025-04-11,West,Furniture,Tables,26.48,3,0.0,6.9,C5031,Home Office
SO101039,2023-06-01,West,Furniture,Chairs,541.76,5,0.1,-21.53,C6066,Corporate
SO101040,2023-04-06,West,Office Supplies,Paper,542.16,2,0.0,-69.41,C9448,Home Office
SO101041,2025-01-25,South,Office Supplies,Storage,709.35,1,0.05,217.16,C4288,Consumer
SO101042,2023-07-07,East,Furniture,Chairs,134.54,5,0.0,44.03,C6333,Consumer
SO101043,2025-01-11,South,Technology,Accessories,186.27,4,0.0,-27.92,C5925,Consumer
SO101044,2024-09-29,West,Office Supplies,Paper,34.58,3,0.0,7.25,C3691,Consumer
SO101045,2023-03-06,South,Office Supplies,Paper,17.72,4,0.0,-2.1,C1456,Small Business
SO101046,2024-02-20,East,Office Supplies,Pens,293.31,4,0.0,-28.36,C5247,Consumer
SO101047,2024-10-03,West,Office Supplies,Storage,124.32,2,0.2,34.55,C2605,Consumer
SO101048,2023-03-26,South,Office Supplies,Storage,188.74,3,0.05,80.67,C6049,Consumer
SO101049,2023-08-22,West,Technology,Accessories,343.83,4,0.1,137.76,C7527,Corporate
SO101050,2023-03-10,South,Furniture,Bookcases,500.1,5,0.0,139.3,C6456,Consumer
SO101051,2023-02-24,West,Office Supplies,Pens,187.81,3,0.0,81.84,C4564,Corporate
SO101052,2023-01-26,West,Furniture,Tables,202.6,2,0.05,-9.11,C1504,Consumer
SO101053,2024-04-12,West,Furniture,Bookcases,150.52,2,0.0,-8.63,C9754,Corporate
SO101054,2024-02-16,North,Office Supplies,Binders,256.64,2,0.1,98.85,C3514,Home Office
SO101055,2025-02-01,South,Furniture,Bookcases,69.47,3,0.05,9.92,C7558,Consumer
SO101056,2024-07-22,West,Technology,Phones,471.0,1,0.0,-46.27,C5673,Consumer
SO101057,2024-08-27,West,Furniture,Tables,50.32,2,0.05,-4.23,C1452,Consumer
SO101058,2025-02-15,South,Furniture,Bookcases,74.81,1,0.0,2.9,C2379,Consumer
SO101059,2025-05-27,West,Office Supplies,Pens,219.93,3,0.1,24.22,C8822,Consumer
SO101060,2023-11-29,East,Technology,Accessories,68.82,5,0.05,3.78,C1267,Consumer
SO101061,2023-06-24,East,Office Supplies,Paper,44.33,5,0.0,-4.0,C8284,Consumer
SO101062,2023-01-12,North,Office Supplies,Pens,202.19,1,0.0,70.69,C3561,Corporate
SO101063,2023-05-17,South,Office Supplies,Binders,306.45,4,0.1,113.71,C6582,Corporate
SO101064,2024-03-21,North,Office Supplies,Paper,439.16,5,0.0,-66.59,C9703,Consumer
SO101065,2025-04-22,West,Office Supplies,Storage,155.91,4,0.0,8.28,C8081,Corporate
SO101066,2023-06-01,North,Furniture,Chairs,675.81,4,0.0,-4.36,C2020,Small Business
SO101067,2023-12-11,South,Technology,Accessories,161.35,5,0.05,-18.64,C5813,Consumer
SO101068,2023-08-06,West,Technology,Phones,694.56,2,0.0,-72.07,C9393,Consumer
SO101069,2024-04-11,North,Technology,Machines,138.67,4,0.0,44.63,C7123,Consumer
SO101070,2023-07-30,North,Office Supplies,Binders,251.83,4,0.0,-11.68,C8751,Consumer
SO101071,2023-01-06,South,Office Supplies,Pens,123.21,4,0.0,18.46,C4849,Consumer
SO101072,2025-05-29,West,Office Supplies,Binders,604.55,4,0.3,118.23,C2514,Corporate
SO101073,2024-11-13,South,Technology,Machines,139.06,4,0.0,40.1,C8569,Corporate
SO101074,2025-03-25,North,Furniture,Tables,133.85,1,0.0,-25.4,C5821,Corporate
SO101075,2024-06-17,North,Technology,Accessories,157.35,5,0.05,26.12,C9987,Corporate
SO101076,2023-04-28,South,Office Supplies,Paper,196.97,4,0.3,71.8,C1412,Consumer
SO101077,2024-08-08,East,Technology,Phones,44.0,3,0.0,-4.86,C4875,Consumer
SO101078,2024-10-20,East,Office Supplies,Binders,59.77,1,0.0,4.85,C2808,Consumer
SO101079,2023-06-01,North,Office Supplies,Storage,56.83,1,0.1,20.1,C7143,Consumer
SO101080,2024-07-11,North,Office Supplies,Pens,535.63,3,0.05,8.41,C8134,Home Office
SO101081,2024-04-24,East,Office Supplies,Pens,207.83,4,0.1,76.39,C6466,Consumer
SO101082,2024-01-17,South,Office Supplies,Paper,288.47,1,0.05,-8.09,C2146,Consumer
SO101083,2024-07-18,South,Technology,Machines,498.54,3,0.0,125.37,C4834,Consumer
SO101084,2024-11-25,North,Office Supplies,Pens,183.86,3,0.0,78.11,C7061,Consumer
SO101085,2024-01-03,South,Office Supplies,Binders,345.18,1,0.0,119.85,C5639,Consumer
SO101086,2024-03-21,South,Furniture,Bookcases,76.2,5,0.0,18.21,C4336,Home Office
SO101087,2024-11-11,East,Furniture,Chairs,67.07,2,0.05,19.15,C1933,Home Office
SO101088,2025-01-23,North,Furniture,Chairs,143.35,1,0.0,45.71,C4706,Consumer
SO101089,2023-11-25,East,Technology,Copiers,136.6,2,0.2,12.69,C9795,Home Office
SO101090,2023-10-06,East,Technology,Accessories,215.8,4,0.1,-30.2,C5820,Consumer
SO101091,2023-01-03,North,Furniture,Tables,69.71,3,0.0,-5.88,C9987,Home Office
SO101092,2023-08-03,North,Furniture,Chairs,108.5,4,0.0,-21.23,C5251,Consumer
SO101093,2023-09-15,East,Office Supplies,Storage,260.9,3,0.0,-30.54,C8411,Consumer
SO101094,2023-03-14,North,Technology,Copiers,481.01,4,0.0,199.74,C3514,Consumer
SO101095,2023-11-04,North,Furniture,Tables,341.46,2,0.0,133.42,C6973,Consumer
SO101096,2024-03-31,West,Furniture,Bookcases,84.34,2,0.05,29.07,C3008,Consumer
SO101097,2025-05-30,South,Furniture,Tables,344.94,1,0.0,-46.12,C1000,Home Office
SO101098,2024-12-28,South,Office Supplies,Storage,450.55,3,0.0,-72.62,C5706,Home Office
SO101099,2023-03-19,East,Office Supplies,Storage,92.94,4,0.0,30.28,C5362,Consumer
SO101100,2025-04-10,East,Furniture,Chairs,849.14,3,0.1,-162.25,C6337,Small Business
SO101101,2024-07-14,South,Technology,Machines,293.72,1,0.05,-23.54,C6085,Consumer
SO101102,2023-09-14,East,Technology,Phones,119.35,4,0.0,37.21,C8923,Home Office
SO101103,2024-07-08,North,Technology,Machines,251.56,2,0.0,-36.5,C1058,Home Office
SO101104,2023-10-23,North,Technology,Accessories,171.4,4,0.0,-9.92,C6490,Consumer
SO101105,2024-05-30,South,Furniture,Chairs,95.63,3,0.0,4.32,C6106,Corporate
SO101106,2024-03-17,South,Office Supplies,Storage,243.43,2,0.0,-35.48,C3777,Consumer
SO101107,2025-03-22,West,Furniture,Bookcases,350.13,1,0.0,48.23,C3319,Home Office
SO101108,2024-07-19,East,Office Supplies,Storage,261.13,4,0.1,0.04,C6710,Consumer
SO101109,2025-05-16,East,Office Supplies,Pens,86.23,5,0.2,0.56,C4025,Corporate
SO101110,2025-05-15,West,Office Supplies,Pens,355.48,5,0.0,130.14,C5486,Consumer
SO101111,2025-04-23,West,Technology,Accessories,369.09,1,0.0,137.25,C9248,Consumer
SO101112,2024-11-30,West,Technology,Accessories,350.08,4,0.3,79.26,C1950,Consumer
SO101113,2023-11-19,North,Technology,Phones,117.66,4,0.0,6.88,C5528,Home Office
SO101114,2025-04-22,South,Office Supplies,Pens,137.41,2,0.0,56.53,C7447,Corporate
SO101115,2024-08-26,North,Technology,Machines,210.68,3,0.05,72.15,C9302,Home Office
SO101116,2023-09-19,South,Technology,Machines,46.5,3,0.0,2.37,C8770,Consumer
SO101117,2023-01-27,North,Technology,Phones,165.28,2,0.1,-25.01,C7318,Consumer
SO101118,2023-02-01,South,Furniture,Tables,129.72,5,0.1,44.71,C4871,Consumer
SO101119,2024-06-07,South,Technology,Copiers,117.81,2,0.0,-18.3,C5379,Home Office
SO101120,2024-01-23,West,Office Supplies,Paper,97.16,2,0.05,-2.26,C6859,Consumer
SO101121,2024-11-25,North,Office Supplies,Pens,382.41,1,0.2,-54.57,C4899,Consumer
SO101122,2023-05-10,East,Furniture,Tables,465.55,4,0.0,-71.17,C9665,Corporate
SO101123,2023-01-14,South,Technology,Machines,153.24,1,0.05,23.87,C7438,Consumer
SO101124,2023-03-01,East,Technology,Phones,125.78,3,0.0,40.57,C7954,Corporate
SO101125,2025-06-11,East,Furniture,Chairs,103.35,2,0.0,40.34,C4236,Consumer
SO101126,2024-03-16,West,Office Supplies,Storage,146.55,3,0.2,0.81,C8830,Consumer
SO101127,2024-12-22,West,Technology,Accessories,229.72,2,0.0,73.19,C9573,Corporate
SO101128,2023-05-17,East,Office Supplies,Paper,62.85,1,0.0,9.74,C8954,Consumer
SO101129,2023-02-08,South,Office Supplies,Binders,135.52,5,0.2,-1.93,C3598,Corporate
SO101130,2024-01-24,East,Office Supplies,Pens,162.03,2,0.0,60.57,C8499,Home Office
SO101131,2023-11-23,East,Furniture,Tables,498.78,5,0.0,-53.37,C5236,Consumer
SO101132,2025-04-24,West,Office Supplies,Binders,569.29,3,0.0,60.46,C6567,Corporate
SO101133,2025-04-21,West,Office Supplies,Paper,467.41,2,0.0,-79.1,C1493,Consumer
SO101134,2023-01-06,West,Office Supplies,Paper,170.08,2,0.0,-10.68,C9502,Small Business
SO101135,2024-04-08,South,Furniture,Chairs,214.39,4,0.0,-34.09,C3902,Corporate
SO101136,2023-03-26,West,Technology,Accessories,164.5,4,0.2,0.87,C5813,Consumer
SO101137,2023-07-07,South,Office Supplies,Binders,324.23,1,0.0,8.5,C7501,Home Office
SO101138,2023-02-01,West,Technology,Phones,29.33,3,0.0,9.27,C1944,Consumer
SO101139,2024-04-19,West,Office Supplies,Paper,311.79,3,0.0,4.03,C5701,Corporate
SO101140,2023-01-08,South,Technology,Copiers,142.46,4,0.0,0.97,C5486,Consumer
SO101141,2023-08-24,West,Office Supplies,Pens,60.49,3,0.1,16.23,C3653,Consumer
SO101142,2023-11-19,South,Technology,Machines,227.44,3,0.1,-0.83,C4897,Consumer
SO101143,2023-06-10,South,Furniture,Tables,296.76,4,0.2,22.61,C4901,Consumer
SO101144,2024-04-04,East,Office Supplies,Storage,57.39,1,0.1,7.81,C3329,Consumer
SO101145,2025-04-30,East,Technology,Accessories,356.32,4,0.05,57.94,C2380,Consumer
SO101146,2023-10-28,South,Technology,Machines,76.54,1,0.0,9.43,C9484,Home Office
SO101147,2025-04-12,East,Furniture,Bookcases,119.85,2,0.0,5.9,C7557,Consumer
SO101148,2024-07-03,East,Technology,Accessories,148.4,4,0.0,7.26,C6735,Consumer
SO101149,2023-06-25,South,Office Supplies,Binders,339.26,4,0.0,57.31,C3024,Consumer
SO101150,2024-04-02,North,Furniture,Bookcases,98.01,3,0.0,-10.31,C7470,Consumer
SO101151,2024-04-19,East,Office Supplies,Pens,174.04,2,0.05,19.26,C7527,Consumer
SO101152,2023-12-07,East,Office Supplies,Storage,44.96,3,0.0,10.27,C2316,Home Office
SO101153,2025-02-22,West,Office Supplies,Paper,101.79,3,0.0,37.69,C9006,Consumer
SO101154,2024-03-25,East,Technology,Accessories,157.56,3,0.0,53.91,C6772,Consumer
SO101155,2023-02-22,East,Office Supplies,Paper,301.22,5,0.0,10.92,C1134,Consumer
SO101156,2024-12-10,East,Office Supplies,Storage,327.76,4,0.0,37.02,C8036,Consumer
SO101157,2023-12-12,West,Technology,Phones,73.99,2,0.0,-13.5,C3277,Home Office
SO101158,2023-01-29,West,Office Supplies,Binders,54.84,4,0.1,-3.78,C5690,Corporate
SO101159,2025-02-26,South,Office Supplies,Paper,122.22,1,0.0,-16.91,C7321,Consumer
SO101160,2025-02-24,North,Technology,Phones,57.92,4,0.0,-4.39,C5106,Consumer
SO101161,2025-02-12,South,Furniture,Chairs,255.47,4,0.05,8.29,C5801,Consumer
SO101162,2023-08-26,South,Office Supplies,Binders,468.31,5,0.0,34.15,C9016,Consumer
SO101163,2023-07-27,South,Furniture,Bookcases,36.8,2,0.1,5.8,C7464,Home Office
SO101164,2024-01-30,South,Technology,Copiers,219.64,1,0.0,1.12,C3928,Corporate
SO101165,2023-09-12,South,Office Supplies,Paper,114.93,4,0.3,11.25,C5714,Consumer
SO101166,2024-02-18,East,Office Supplies,Paper,93.51,3,0.0,10.37,C9064,Corporate
SO101167,2023-05-26,South,Furniture,Chairs,58.15,4,0.05,12.51,C5348,Consumer
SO101168,2023-07-29,South,Technology,Copiers,61.79,3,0.0,21.37,C2553,Corporate
SO101169,2024-03-06,West,Technology,Copiers,148.63,3,0.05,20.59,C5838,Consumer
SO101170,2023-01-08,South,Furniture,Tables,388.06,3,0.0,129.5,C5217,Consumer
SO101171,2023-01-18,South,Office Supplies,Paper,98.14,1,0.2,-13.66,C3175,Consumer
SO101172,2025-01-24,West,Office Supplies,Paper,109.74,5,0.0,3.38,C9139,Corporate
SO101173,2023-03-28,South,Technology,Copiers,431.85,2,0.0,193.61,C7000,Consumer
SO101174,2023-11-14,West,Office Supplies,Binders,101.99,1,0.1,-1.33,C8439,Home Office
SO101175,2023-11-17,North,Technology,Copiers,103.83,5,0.0,-2.43,C1857,Consumer
SO101176,2024-06-03,East,Technology,Machines,144.61,2,0.0,36.35,C5480,Consumer
SO101177,2025-03-08,East,Office Supplies,Binders,218.27,1,0.0,-36.7,C8813,Consumer
SO101178,2024-11-26,East,Technology,Phones,183.35,1,0.1,-7.55,C5043,Corporate
SO101179,2025-03-07,North,Technology,Phones,691.04,4,0.05,-92.9,C7725,Home Office
SO101180,2025-06-03,South,Office Supplies,Paper,30.96,2,0.0,-5.38,C4610,Consumer
SO101181,2024-04-28,North,Furniture,Tables,102.98,5,0.0,-10.51,C6997,Consumer
SO101182,2023-02-13,South,Technology,Phones,52.56,4,0.2,-14.31,C5907,Consumer
SO101183,2024-04-27,West,Furniture,Chairs,357.75,3,0.1,41.46,C9795,Corporate
SO101184,2023-02-25,North,Furniture,Chairs,92.79,2,0.05,35.91,C9920,Consumer
SO101185,2023-08-21,West,Office Supplies,Paper,117.79,4,0.0,20.25,C2558,Consumer
SO101186,2023-09-19,West,Office Supplies,Paper,74.87,5,0.0,24.96,C5624,Corporate
SO101187,2023-11-03,North,Furniture,Chairs,198.58,2,0.05,-26.89,C1798,Corporate
SO101188,2025-05-10,South,Office Supplies,Paper,565.52,1,0.0,-111.39,C9729,Corporate
SO101189,2023-07-11,West,Office Supplies,Pens,519.94,2,0.0,150.12,C1222,Home Office
SO101190,2024-11-23,East,Technology,Phones,61.22,3,0.1,-9.19,C9771,Consumer
SO101191,2023-04-16,West,Office Supplies,Storage,145.13,3,0.3,41.55,C7740,Consumer
SO101192,2023-08-15,East,Office Supplies,Storage,136.23,4,0.05,22.33,C1289,Corporate
SO101193,2025-04-25,West,Technology,Accessories,227.59,2,0.0,-30.4,C9495,Consumer
SO101194,2023-06-15,West,Technology,Accessories,367.95,2,0.0,107.95,C4786,Home Office
SO101195,2024-04-18,North,Office Supplies,Paper,493.6,4,0.05,-83.58,C8368,Corporate
SO101196,2023-09-18,West,Technology,Accessories,85.53,4,0.0,18.85,C7001,Corporate
SO101197,2025-03-22,East,Office Supplies,Storage,490.99,5,0.0,-25.32,C2292,Consumer
SO101198,2023-05-20,West,Furniture,Bookcases,267.43,5,0.0,1.71,C5043,Small Business
SO101199,2024-06-25,West,Furniture,Bookcases,138.38,5,0.05,34.17,C8533,Corporate
SO101200,2025-04-24,West,Office Supplies,Storage,162.96,2,0.0,57.22,C5634,Consumer
SO101201,2024-04-18,East,Office Supplies,Paper,89.76,5,0.0,-16.2,C6509,Consumer
SO101202,2024-02-21,South,Technology,Accessories,431.31,1,0.05,185.03,C3104,Home Office
SO101203,2024-11-21,East,Technology,Copiers,314.21,5,0.1,126.84,C3780,Home Office
SO101204,2023-08-21,North,Technology,Machines,112.25,4,0.1,-11.25,C7974,Consumer
SO101205,2024-11-22,North,Furniture,Tables,70.83,1,0.0,-5.65,C7777,Consumer
SO101206,2024-11-13,South,Office Supplies,Pens,446.11,3,0.0,-14.32,C5546,Corporate
SO101207,2024-02-12,West,Furniture,Tables,47.59,3,0.05,8.8,C3284,Corporate
SO101208,2025-06-02,East,Technology,Phones,42.63,5,0.0,17.16,C8811,Consumer
SO101209,2023-05-06,South,Office Supplies,Pens,371.97,3,0.05,143.64,C8622,Corporate
SO101210,2024-08-24,East,Office Supplies,Paper,168.36,5,0.1,-8.32,C2313,Consumer
SO101211,2023-02-13,North,Office Supplies,Binders,448.12,4,0.0,187.17,C1643,Consumer
SO101212,2023-09-12,North,Furniture,Tables,163.23,1,0.05,57.25,C4204,Consumer
SO101213,2024-01-06,West,Office Supplies,Paper,28.36,5,0.0,5.87,C6340,Consumer
SO101214,2025-06-02,North,Furniture,Tables,52.57,4,0.0,22.61,C4496,Consumer
SO101215,2024-09-08,East,Office Supplies,Storage,116.13,1,0.05,-8.89,C2996,Consumer
SO101216,2025-05-06,East,Furniture,Chairs,172.96,5,0.0,1.28,C1862,Consumer
SO101217,2023-04-06,West,Furniture,Tables,95.53,3,0.0,22.54,C4036,Consumer
SO101218,2023-10-12,West,Technology,Machines,150.39,1,0.1,3.23,C8242,Consumer
SO101219,2023-03-06,East,Office Supplies,Storage,75.2,2,0.0,3.44,C1519,Home Office
SO101220,2023-04-25,North,Furniture,Chairs,61.14,2,0.05,3.23,C1357,Consumer
SO101221,2023-08-03,South,Technology,Phones,152.14,4,0.0,10.73,C9684,Consumer
