OrderID,OrderDate,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,CustomerID,Segment,year_month
SO103907,2023-05-23,West,Furniture,Bookcases,188.31,1,0.0,-35.5,C2500,Consumer,2023-05
SO103913,2024-04-18,North,Office Supplies,Storage,132.87,1,0.3,-3.34,C4434,Consumer,2024-04
SO103917,2023-10-17,West,Furniture,Chairs,165.98,4,0.0,-19.25,C5487,Consumer,2023-10
SO103919,2025-01-30,South,Technology,Machines,35.52,2,0.0,-5.66,C8231,Home Office,2025-01
SO103923,2025-05-22,North,Furniture,Bookcases,149.8,1,0.0,-7.52,C3237,Home Office,2025-05
SO103924,2023-09-11,West,Office Supplies,Pens,290.77,5,0.05,-18.17,C2564,Consumer,2023-09
SO103926,2023-08-23,West,Office Supplies,Paper,299.22,2,0.2,-56.25,C6183,Corporate,2023-08
SO103929,2023-05-09,West,Office Supplies,Pens,337.16,5,0.0,-49.39,C3693,Consumer,2023-05
SO103930,2023-04-24,West,Technology,Phones,90.5,1,0.0,-4.34,C9553,Consumer,2023-04
SO103933,2023-03-11,South,Furniture,Chairs,92.87,2,0.05,-6.91,C7962,Corporate,2023-03
SO103935,2024-03-07,South,Office Supplies,Storage,364.26,1,0.0,-1.16,C6013,Consumer,2024-03
SO103937,2024-06-14,South,Office Supplies,Pens,37.82,1,0.0,-2.08,C1946,Consumer,2024-06
SO103940,2024-08-03,East,Furniture,Tables,333.89,3,0.0,-20.08,C6312,Consumer,2024-08
SO103941,2023-07-15,North,Office Supplies,Pens,132.87,3,0.3,-7.6,C1916,Consumer,2023-07
SO103947,2023-03-07,North,Office Supplies,Storage,359.85,4,0.0,-35.15,C2446,Corporate,2023-03
SO103948,2024-12-22,West,Technology,Phones,204.91,2,0.0,-40.54,C4018,Consumer,2024-12
SO103950,2024-05-04,West,Office Supplies,Paper,581.18,5,0.0,-59.77,C4975,Consumer,2024-05
SO103951,2023-11-03,North,Office Supplies,Paper,343.36,5,0.0,-59.54,C3407,Home Office,2023-11
SO103953,2023-04-29,North,Furniture,Tables,82.64,2,0.0,-12.4,C9861,Home Office,2023-04
SO103957,2024-04-07,South,Office Supplies,Pens,72.02,3,0.0,-9.81,C7892,Consumer,2024-04
SO103960,2025-01-04,East,Technology,Phones,171.91,2,0.05,-9.26,C9634,Consumer,2025-01
SO103963,2024-11-10,North,Furniture,Chairs,115.29,1,0.2,-8.64,C6257,Consumer,2024-11
SO103967,2024-07-04,East,Furniture,Bookcases,538.13,3,0.0,-8.55,C3926,Home Office,2024-07
SO103969,2023-03-27,East,Technology,Machines,520.31,2,0.0,-66.89,C8306,Consumer,2023-03
SO103970,2023-08-12,North,Furniture,Tables,86.94,4,0.1,-7.14,C2679,Consumer,2023-08
SO103975,2023-11-02,West,Furniture,Chairs,471.74,4,0.0,-24.78,C1484,Consumer,2023-11
SO103978,2023-10-13,North,Furniture,Chairs,291.05,3,0.05,-23.0,C9568,Consumer,2023-10
SO103979,2023-04-16,North,Furniture,Bookcases,189.9,2,0.0,-29.97,C4446,Consumer,2023-04
SO103982,2024-04-07,South,Office Supplies,Pens,100.31,5,0.0,-12.56,C9468,Consumer,2024-04
SO103983,2023-02-11,South,Office Supplies,Pens,54.33,1,0.1,-5.49,C9757,Home Office,2023-02
SO103988,2024-12-30,East,Furniture,Bookcases,18.56,3,0.0,-0.57,C3967,Consumer,2024-12
SO103989,2023-07-17,West,Office Supplies,Paper,88.61,4,0.0,-13.85,C8660,Consumer,2023-07
SO103991,2025-01-09,East,Office Supplies,Storage,48.12,2,0.2,-5.55,C5787,Corporate,2025-01
SO103992,2023-02-16,East,Office Supplies,Storage,231.82,5,0.1,-10.78,C9220,Corporate,2023-02
SO103993,2025-03-23,West,Technology,Copiers,367.94,2,0.0,-7.93,C6463,Consumer,2025-03
SO103994,2025-02-26,South,Furniture,Bookcases,498.93,1,0.1,-58.27,C2331,Corporate,2025-02
SO104000,2025-01-08,North,Office Supplies,Pens,125.22,3,0.05,-24.42,C3706,Home Office,2025-01
SO104003,2025-02-01,South,Office Supplies,Storage,42.21,4,0.0,-3.33,C5220,Corporate,2025-02
SO104004,2023-02-19,South,Office Supplies,Pens,416.35,1,0.0,-9.71,C3866,Home Office,2023-02
SO104011,2024-05-29,South,Office Supplies,Paper,286.49,1,0.0,-0.62,C6770,Consumer,2024-05
SO104019,2024-09-09,North,Technology,Accessories,96.38,1,0.05,-11.93,C9764,Corporate,2024-09
SO104032,2025-02-13,North,Office Supplies,Paper,143.32,2,0.0,-5.32,C6749,Consumer,2025-02
SO104036,2023-07-15,North,Furniture,Tables,298.75,5,0.0,-37.85,C1101,Consumer,2023-07
SO104037,2024-11-03,South,Furniture,Bookcases,295.75,3,0.0,-14.81,C7073,Corporate,2024-11
SO104043,2025-01-02,South,Office Supplies,Paper,646.27,1,0.3,-126.0,C9295,Home Office,2025-01
SO104045,2024-06-19,North,Office Supplies,Binders,233.49,4,0.0,-30.71,C8352,Consumer,2024-06
SO104047,2023-05-24,East,Office Supplies,Binders,79.58,4,0.0,-0.29,C2206,Corporate,2023-05
SO104049,2023-01-05,South,Technology,Machines,787.45,5,0.0,-8.96,C8640,Home Office,2023-01
SO104052,2024-04-23,South,Technology,Phones,182.01,4,0.1,-5.23,C8563,Small Business,2024-04
SO104053,2024-04-09,West,Office Supplies,Paper,123.03,5,0.0,-1.46,C6501,Corporate,2024-04
SO104058,2025-04-29,North,Office Supplies,Pens,58.38,1,0.05,-2.72,C9683,Consumer,2025-04
SO104060,2025-04-26,South,Office Supplies,Storage,187.47,5,0.1,-23.54,C5751,Corporate,2025-04
SO104063,2025-06-15,West,Furniture,Chairs,386.18,2,0.05,-77.69,C5259,Consumer,2025-06
SO104067,2025-05-08,West,Office Supplies,Storage,226.29,3,0.0,-40.34,C5662,Small Business,2025-05
SO104069,2023-07-04,East,Office Supplies,Paper,277.14,4,0.05,-52.98,C2601,Consumer,2023-07
SO104070,2024-04-10,South,Furniture,Tables,395.16,5,0.3,-26.56,C8875,Corporate,2024-04
SO104072,2025-06-02,South,Office Supplies,Paper,89.54,4,0.0,-2.24,C1368,Corporate,2025-06
SO104078,2024-06-30,East,Office Supplies,Storage,92.26,2,0.0,-15.63,C9025,Consumer,2024-06
SO104079,2024-03-07,West,Office Supplies,Paper,40.07,5,0.05,-2.43,C5172,Consumer,2024-03
SO104083,2023-08-23,East,Office Supplies,Pens,89.55,1,0.0,-14.93,C1798,Corporate,2023-08
SO104086,2023-10-10,West,Office Supplies,Paper,24.67,1,0.0,-3.57,C6510,Home Office,2023-10
SO104091,2024-12-07,East,Furniture,Chairs,341.58,3,0.1,-69.94,C5028,Consumer,2024-12
SO104095,2025-03-28,West,Office Supplies,Paper,146.06,5,0.2,-18.57,C5620,Consumer,2025-03
SO104102,2024-03-21,East,Office Supplies,Binders,327.55,2,0.0,-41.86,C6797,Home Office,2024-03
SO104104,2025-03-11,South,Office Supplies,Binders,212.33,3,0.0,-22.82,C4212,Home Office,2025-03
SO104108,2024-08-26,North,Office Supplies,Paper,313.19,5,0.1,-16.68,C3281,Home Office,2024-08
SO104109,2024-12-14,North,Furniture,Chairs,106.07,3,0.0,-13.03,C9875,Home Office,2024-12
SO104110,2023-04-15,North,Technology,Copiers,63.08,2,0.0,-4.48,C3977,Consumer,2023-04
SO104117,2025-06-05,South,Furniture,Bookcases,257.59,3,0.05,-9.7,C2745,Consumer,2025-06
SO104122,2023-03-08,South,Office Supplies,Paper,86.61,4,0.0,-11.46,C1728,Consumer,2023-03
SO104124,2023-08-27,North,Technology,Accessories,538.59,3,0.0,-10.18,C8173,Consumer,2023-08
SO104126,2023-08-26,West,Office Supplies,Pens,43.94,5,0.2,-6.99,C1504,Consumer,2023-08
SO104128,2024-04-29,North,Office Supplies,Pens,276.87,3,0.1,-32.98,C1397,Consumer,2024-04
SO104129,2024-02-15,North,Technology,Accessories,210.78,2,0.0,-32.78,C3653,Corporate,2024-02
SO104131,2024-02-28,South,Technology,Machines,217.05,5,0.1,-21.62,C8747,Consumer,2024-02
SO104135,2024-08-17,East,Office Supplies,Paper,261.56,3,0.3,-14.0,C1701,Consumer,2024-08
SO104138,2024-04-28,West,Office Supplies,Pens,160.83,2,0.05,-18.8,C8052,Consumer,2024-04
SO104141,2024-09-09,North,Furniture,Chairs,184.45,5,0.0,-18.4,C5135,Corporate,2024-09
SO104153,2024-03-27,North,Office Supplies,Pens,108.3,1,0.0,-9.02,C6169,Consumer,2024-03
SO104158,2024-06-20,North,Office Supplies,Storage,50.99,4,0.05,-1.1,C7741,Corporate,2024-06
SO104159,2024-07-27,West,Technology,Copiers,119.86,3,0.05,-5.57,C7479,Home Office,2024-07
SO104162,2024-10-22,West,Furniture,Bookcases,190.9,3,0.2,-29.38,C8519,Consumer,2024-10
SO104171,2024-01-03,East,Furniture,Tables,47.91,1,0.1,-5.42,C8933,Small Business,2024-01
SO104172,2024-10-29,West,Furniture,Tables,208.1,4,0.0,-23.96,C6976,Corporate,2024-10
SO104175,2023-03-31,East,Technology,Accessories,279.07,1,0.0,-35.98,C1802,Consumer,2023-03
SO104178,2023-04-07,West,Furniture,Chairs,44.83,2,0.0,-1.24,C8576,Corporate,2023-04
SO104179,2023-07-08,South,Furniture,Tables,289.65,4,0.0,-43.41,C8846,Consumer,2023-07
SO104182,2023-09-04,South,Office Supplies,Binders,138.1,2,0.0,-23.46,C4641,Consumer,2023-09
SO104183,2024-02-23,East,Office Supplies,Paper,37.17,5,0.05,-2.37,C4850,Consumer,2024-02
SO104186,2023-06-15,East,Office Supplies,Pens,95.06,2,0.0,-9.32,C1091,Consumer,2023-06
SO104189,2023-03-17,North,Office Supplies,Pens,128.47,4,0.1,-15.72,C7192,Consumer,2023-03
SO104190,2024-01-18,West,Furniture,Chairs,43.18,4,0.1,-0.3,C4923,Consumer,2024-01
SO104194,2025-04-12,South,Furniture,Tables,55.11,1,0.0,-6.54,C9697,Corporate,2025-04
SO104196,2024-09-19,East,Office Supplies,Storage,443.51,5,0.0,-72.63,C5533,Corporate,2024-09
SO104197,2024-06-10,South,Office Supplies,Paper,76.71,4,0.0,-6.93,C3205,Consumer,2024-06
SO104199,2024-10-28,West,Office Supplies,Storage,186.71,3,0.05,-28.18,C2317,Consumer,2024-10
SO104200,2025-05-29,East,Furniture,Bookcases,283.18,1,0.0,-32.94,C7235,Consumer,2025-05
SO104201,2023-01-16,West,Office Supplies,Paper,189.58,2,0.05,-27.99,C3474,Consumer,2023-01
SO104202,2023-03-23,North,Furniture,Bookcases,42.29,5,0.0,-1.01,C9381,Consumer,2023-03
SO104207,2024-03-09,West,Technology,Accessories,249.67,1,0.0,-47.94,C2189,Corporate,2024-03
SO104214,2024-07-26,North,Technology,Phones,630.59,4,0.0,-59.39,C2556,Consumer,2024-07
SO104226,2024-07-22,West,Technology,Accessories,15.68,2,0.0,-2.89,C9245,Consumer,2024-07
SO104227,2023-05-03,South,Furniture,Tables,187.6,5,0.0,-14.57,C2042,Small Business,2023-05
SO104230,2025-06-14,North,Office Supplies,Storage,48.94,2,0.2,-1.45,C3756,Consumer,2025-06
SO104234,2025-04-22,North,Furniture,Chairs,198.07,4,0.0,-39.47,C8862,Consumer,2025-04
SO104242,2023-03-19,East,Technology,Machines,431.08,4,0.0,-79.13,C3694,Consumer,2023-03
SO104248,2023-05-27,South,Office Supplies,Binders,124.69,5,0.05,-12.04,C6304,Small Business,2023-05
SO104250,2024-05-21,West,Technology,Machines,576.11,1,0.0,-17.67,C1198,Consumer,2024-05
SO104251,2025-04-06,South,Office Supplies,Binders,99.53,4,0.1,-20.14,C4693,Small Business,2025-04
SO104252,2024-09-27,North,Technology,Phones,82.22,5,0.1,-12.43,C8062,Corporate,2024-09
SO104253,2023-03-17,North,Technology,Copiers,143.24,5,0.0,-25.99,C6474,Corporate,2023-03
SO104254,2023-09-26,West,Furniture,Chairs,177.08,2,0.0,-15.76,C9741,Home Office,2023-09
SO104258,2023-11-02,South,Office Supplies,Pens,296.11,5,0.0,-16.3,C9472,Home Office,2023-11
SO104264,2024-02-27,North,Technology,Phones,77.29,1,0.0,-10.75,C1878,Small Business,2024-02
SO104265,2023-03-28,East,Technology,Phones,952.73,4,0.1,-97.32,C4609,Consumer,2023-03
SO104267,2024-05-07,East,Office Supplies,Paper,262.01,1,0.0,-39.01,C8199,Home Office,2024-05
SO104272,2024-04-19,North,Furniture,Bookcases,206.44,5,0.1,-17.98,C1153,Home Office,2024-04
SO104275,2023-04-18,North,Office Supplies,Paper,47.73,4,0.3,-13.69,C1718,Consumer,2023-04
SO104277,2024-09-22,East,Furniture,Bookcases,40.19,4,0.0,-1.69,C5831,Home Office,2024-09
SO104278,2024-05-29,East,Office Supplies,Paper,153.77,4,0.0,-2.92,C6591,Corporate,2024-05
SO104280,2024-12-16,South,Office Supplies,Paper,142.2,3,0.05,-14.3,C6740,Consumer,2024-12
SO104283,2023-08-12,East,Office Supplies,Storage,96.41,2,0.2,-6.23,C5828,Consumer,2023-08
SO104285,2025-04-20,South,Furniture,Chairs,189.06,1,0.05,-3.13,C1195,Consumer,2025-04
SO104286,2024-12-04,North,Office Supplies,Storage,48.64,5,0.0,-5.73,C3449,Consumer,2024-12
SO104290,2024-10-29,North,Office Supplies,Binders,92.93,4,0.0,-17.55,C1092,Corporate,2024-10
SO104293,2023-06-14,West,Furniture,Chairs,236.27,1,0.0,-34.75,C7692,Consumer,2023-06
SO104294,2024-12-23,West,Office Supplies,Binders,199.9,2,0.05,-16.17,C1598,Home Office,2024-12
SO104296,2024-01-26,South,Office Supplies,Pens,47.61,2,0.0,-6.31,C5439,Consumer,2024-01
SO104297,2025-03-17,East,Furniture,Chairs,203.32,3,0.05,-5.32,C2808,Consumer,2025-03
SO104302,2025-05-26,West,Office Supplies,Storage,46.84,1,0.0,-3.86,C1351,Consumer,2025-05
SO104304,2024-11-17,West,Office Supplies,Binders,76.75,3,0.0,-12.31,C8007,Consumer,2024-11
SO104308,2023-02-23,East,Office Supplies,Paper,512.89,4,0.05,-73.28,C5538,Corporate,2023-02
SO104311,2023-06-21,West,Office Supplies,Paper,413.32,1,0.0,-57.57,C4583,Small Business,2023-06
SO104314,2024-05-28,East,Technology,Accessories,210.92,1,0.05,-24.47,C6416,Consumer,2024-05
SO104315,2024-04-30,South,Office Supplies,Paper,210.55,3,0.0,-19.63,C6399,Consumer,2024-04
SO104317,2023-09-20,East,Office Supplies,Binders,62.67,1,0.0,-12.46,C8129,Corporate,2023-09
SO104320,2024-06-27,West,Furniture,Tables,39.09,3,0.1,-2.45,C6202,Consumer,2024-06
SO104322,2024-05-03,South,Technology,Accessories,382.95,1,0.0,-70.78,C6253,Consumer,2024-05
SO104323,2025-04-28,North,Office Supplies,Binders,84.05,3,0.1,-11.41,C2743,Corporate,2025-04
SO104325,2024-03-03,East,Technology,Phones,444.32,2,0.2,-14.83,C8427,Corporate,2024-03
SO104327,2024-07-02,South,Furniture,Tables,225.88,3,0.0,-10.75,C8479,Corporate,2024-07
SO104329,2023-12-05,West,Office Supplies,Binders,80.82,3,0.2,-4.43,C2261,Consumer,2023-12
SO104331,2024-10-10,North,Furniture,Tables,560.83,4,0.0,-7.5,C1107,Consumer,2024-10
SO104332,2024-05-29,South,Technology,Copiers,80.17,1,0.0,-1.04,C7898,Home Office,2024-05
SO104333,2025-02-26,East,Furniture,Chairs,27.63,1,0.0,-2.56,C6344,Consumer,2025-02
SO104334,2023-11-15,West,Office Supplies,Paper,107.26,3,0.0,-2.64,C2022,Consumer,2023-11
SO104337,2025-03-04,West,Furniture,Bookcases,625.22,3,0.0,-61.0,C4693,Home Office,2025-03
SO104343,2025-05-22,North,Office Supplies,Storage,128.56,2,0.0,-11.56,C8342,Consumer,2025-05
SO104346,2024-03-30,East,Technology,Accessories,319.99,4,0.0,-51.85,C1750,Corporate,2024-03
SO104347,2023-02-17,North,Office Supplies,Pens,81.91,1,0.05,-8.96,C2604,Consumer,2023-02
SO104349,2023-02-01,West,Office Supplies,Binders,62.3,3,0.05,-4.54,C7878,Small Business,2023-02
SO104350,2023-09-09,North,Furniture,Tables,58.11,5,0.05,-11.12,C4333,Corporate,2023-09
SO104351,2024-06-29,South,Office Supplies,Storage,60.15,4,0.0,-5.52,C3676,Consumer,2024-06
SO104356,2023-08-28,West,Office Supplies,Storage,415.83,3,0.05,-49.75,C8625,Consumer,2023-08
SO104357,2023-07-04,North,Technology,Phones,218.54,1,0.05,-0.03,C5748,Consumer,2023-07
SO104361,2023-09-08,West,Furniture,Bookcases,57.03,5,0.0,-7.59,C7105,Home Office,2023-09
SO104363,2025-03-15,East,Technology,Copiers,214.38,2,0.05,-34.79,C7533,Consumer,2025-03
SO104367,2023-11-30,West,Office Supplies,Paper,900.19,5,0.05,-108.16,C3943,Home Office,2023-11
SO104369,2023-06-23,West,Furniture,Chairs,414.32,5,0.0,-5.9,C5366,Consumer,2023-06
SO104372,2023-01-08,East,Office Supplies,Pens,237.58,5,0.05,-13.45,C4857,Consumer,2023-01
SO104374,2024-10-03,East,Furniture,Tables,63.86,3,0.05,-8.11,C9597,Home Office,2024-10
SO104376,2023-01-04,South,Office Supplies,Storage,409.51,1,0.0,-5.68,C3489,Small Business,2023-01
SO104377,2025-03-25,South,Technology,Accessories,107.95,1,0.2,-17.76,C3489,Corporate,2025-03
SO104379,2024-10-08,East,Furniture,Chairs,230.76,2,0.1,-7.52,C1235,Consumer,2024-10
SO104382,2024-08-19,North,Office Supplies,Paper,65.64,3,0.0,-5.21,C3132,Consumer,2024-08
SO104386,2023-03-23,North,Office Supplies,Storage,65.77,1,0.0,-8.94,C9902,Consumer,2023-03
SO104394,2023-05-06,West,Office Supplies,Pens,247.78,1,0.05,-33.67,C1541,Corporate,2023-05
SO104395,2023-09-08,North,Technology,Accessories,70.53,3,0.0,-4.78,C7233,Corporate,2023-09
SO104400,2025-01-24,West,Office Supplies,Binders,136.45,1,0.3,-19.78,C9224,Corporate,2025-01
SO104401,2024-03-10,North,Office Supplies,Binders,37.1,5,0.0,-4.25,C9519,Corporate,2024-03
SO104408,2023-04-23,South,Office Supplies,Storage,117.26,1,0.0,-6.99,C4932,Consumer,2023-04
SO104410,2025-01-06,North,Technology,Copiers,945.53,1,0.05,-64.23,C3920,Consumer,2025-01
SO104414,2025-01-06,South,Office Supplies,Paper,594.44,3,0.2,-74.96,C8937,Consumer,2025-01
SO104415,2023-02-13,East,Office Supplies,Paper,147.45,5,0.0,-11.96,C3870,Corporate,2023-02
SO104418,2023-08-15,South,Office Supplies,Storage,254.29,5,0.2,-11.91,C3322,Corporate,2023-08
SO104421,2025-03-25,South,Office Supplies,Pens,245.42,3,0.05,-15.67,C1612,Corporate,2025-03
SO104422,2025-03-16,South,Furniture,Chairs,74.6,5,0.0,-3.32,C2654,Consumer,2025-03
SO104425,2024-11-15,North,Technology,Phones,347.32,4,0.0,-64.27,C9109,Corporate,2024-11
SO104429,2023-08-06,West,Furniture,Chairs,134.08,3,0.1,-26.67,C6273,Corporate,2023-08
SO104431,2024-09-14,East,Furniture,Bookcases,350.91,4,0.0,-34.8,C4084,Consumer,2024-09
SO104433,2024-05-27,West,Furniture,Tables,152.01,5,0.0,-11.65,C3963,Consumer,2024-05
SO104434,2023-04-21,South,Technology,Phones,311.4,4,0.05,-55.76,C7967,Corporate,2023-04
SO104439,2023-09-17,South,Office Supplies,Pens,235.05,5,0.0,-46.51,C4485,Consumer,2023-09
SO104446,2025-03-26,West,Office Supplies,Storage,360.93,5,0.0,-0.14,C3868,Consumer,2025-03
SO104448,2023-09-04,West,Technology,Machines,91.03,1,0.0,-3.55,C9949,Corporate,2023-09
SO104450,2023-01-30,North,Furniture,Tables,558.08,4,0.0,-80.34,C7952,Consumer,2023-01
SO104453,2023-05-02,North,Office Supplies,Storage,62.93,3,0.0,-0.2,C4423,Consumer,2023-05
SO104454,2023-03-19,East,Furniture,Tables,302.48,4,0.0,-55.93,C1408,Consumer,2023-03
SO104455,2023-09-09,South,Technology,Copiers,44.26,1,0.1,-7.03,C2023,Home Office,2023-09
SO104460,2023-10-05,North,Technology,Phones,41.41,4,0.0,-4.67,C7958,Consumer,2023-10
SO104477,2025-06-09,North,Office Supplies,Paper,90.85,2,0.1,-2.52,C7443,Consumer,2025-06
SO104482,2024-09-18,East,Furniture,Chairs,367.72,5,0.0,-48.59,C5244,Consumer,2024-09
SO104486,2025-01-09,West,Office Supplies,Paper,88.93,2,0.0,-0.67,C3868,Consumer,2025-01
SO104489,2024-03-11,West,Furniture,Chairs,259.4,1,0.0,-49.59,C5817,Consumer,2024-03
SO104491,2025-02-03,West,Office Supplies,Storage,42.91,4,0.0,-5.96,C3135,Consumer,2025-02
SO104499,2024-02-24,East,Office Supplies,Storage,146.02,2,0.0,-22.49,C3705,Consumer,2024-02
SO104504,2023-07-17,South,Technology,Phones,117.91,4,0.0,-4.03,C5768,Home Office,2023-07
SO104509,2023-07-25,West,Office Supplies,Storage,93.99,4,0.2,-5.25,C6448,Consumer,2023-07
SO104511,2024-03-02,East,Office Supplies,Pens,396.3,1,0.0,-4.48,C7765,Consumer,2024-03
SO104512,2024-10-12,North,Office Supplies,Storage,120.05,3,0.0,-22.85,C5068,Consumer,2024-10
SO104513,2023-11-18,North,Office Supplies,Pens,196.22,3,0.2,-30.27,C4338,Consumer,2023-11
SO104516,2024-11-24,South,Office Supplies,Storage,142.32,2,0.3,-25.83,C5184,Small Business,2024-11
SO104519,2024-06-09,South,Technology,Machines,15.77,4,0.3,-3.01,C7335,Consumer,2024-06
SO104521,2023-05-15,West,Technology,Machines,162.98,2,0.0,-1.13,C8431,Consumer,2023-05
SO104523,2023-04-29,West,Office Supplies,Storage,354.77,5,0.0,-8.54,C9734,Home Office,2023-04
SO104524,2024-12-24,North,Technology,Copiers,116.72,1,0.2,-19.59,C5840,Consumer,2024-12
SO104532,2024-02-26,South,Furniture,Tables,568.71,5,0.0,-32.18,C7697,Consumer,2024-02
SO104537,2023-06-23,West,Office Supplies,Binders,327.19,1,0.0,-48.22,C7383,Corporate,2023-06
SO104540,2024-02-03,South,Technology,Copiers,61.98,2,0.05,-0.3,C5569,Corporate,2024-02
SO104542,2023-03-23,North,Office Supplies,Binders,480.64,1,0.0,-8.88,C7306,Consumer,2023-03
SO104545,2023-04-15,West,Office Supplies,Storage,104.85,5,0.0,-11.39,C3978,Consumer,2023-04
SO104546,2024-03-03,North,Office Supplies,Storage,456.1,4,0.0,-5.97,C1442,Home Office,2024-03
SO104548,2024-07-28,North,Office Supplies,Paper,78.29,1,0.0,-15.57,C5744,Consumer,2024-07
SO104549,2023-01-26,West,Office Supplies,Binders,37.71,4,0.1,-4.08,C1682,Consumer,2023-01
SO104552,2024-04-01,South,Office Supplies,Paper,36.61,2,0.0,-5.92,C7801,Consumer,2024-04
SO104553,2024-11-13,South,Technology,Accessories,120.68,5,0.0,-4.9,C7425,Consumer,2024-11
SO104557,2024-03-13,South,Technology,Accessories,139.08,4,0.0,-6.17,C4662,Small Business,2024-03
SO104558,2024-11-03,North,Technology,Copiers,260.68,3,0.1,-36.58,C7339,Consumer,2024-11
SO104563,2024-09-04,North,Technology,Copiers,253.29,1,0.0,-30.23,C7947,Consumer,2024-09
SO104564,2024-03-11,East,Technology,Machines,82.28,1,0.0,-8.03,C7753,Corporate,2024-03
SO104567,2024-05-02,North,Office Supplies,Paper,71.96,3,0.0,-13.52,C8216,Consumer,2024-05
SO104580,2023-02-11,South,Furniture,Tables,250.36,4,0.2,-38.79,C7615,Home Office,2023-02
SO104582,2024-10-17,West,Furniture,Bookcases,608.21,5,0.0,-65.62,C1709,Consumer,2024-10
SO104583,2025-01-03,East,Office Supplies,Binders,84.77,4,0.3,-11.7,C3989,Consumer,2025-01
SO104584,2024-01-11,West,Office Supplies,Storage,275.68,3,0.1,-43.02,C3013,Home Office,2024-01
SO104592,2025-05-25,North,Furniture,Tables,79.24,4,0.0,-11.02,C1562,Consumer,2025-05
SO104597,2023-07-14,South,Office Supplies,Storage,277.44,5,0.0,-35.84,C4520,Consumer,2023-07
SO104606,2024-05-05,North,Furniture,Tables,146.35,3,0.0,-7.83,C7717,Consumer,2024-05
SO104616,2023-09-17,East,Furniture,Chairs,222.86,1,0.1,-34.96,C5598,Consumer,2023-09
SO104618,2024-12-10,West,Technology,Machines,72.44,4,0.2,-14.91,C5037,Consumer,2024-12
SO104619,2023-12-11,East,Technology,Accessories,211.18,2,0.0,-27.75,C8081,Consumer,2023-12
SO104634,2025-05-07,North,Furniture,Chairs,86.41,4,0.0,-3.26,C8003,Consumer,2025-05
SO104636,2025-05-05,East,Office Supplies,Paper,68.15,3,0.0,-1.94,C9444,Home Office,2025-05
SO104646,2023-02-21,West,Office Supplies,Paper,37.14,1,0.2,-8.64,C6336,Corporate,2023-02
SO104650,2024-10-17,West,Office Supplies,Binders,135.93,5,0.0,-4.8,C9743,Consumer,2024-10
SO104653,2024-09-12,West,Office Supplies,Binders,91.67,2,0.0,-8.76,C3822,Consumer,2024-09
SO104659,2023-09-11,East,Office Supplies,Storage,376.71,1,0.2,-14.45,C9045,Home Office,2023-09
SO104663,2023-02-06,East,Technology,Phones,199.35,3,0.0,-38.42,C9866,Corporate,2023-02
SO104664,2023-09-18,South,Technology,Machines,200.8,3,0.05,-37.16,C3830,Consumer,2023-09
SO104668,2023-05-20,North,Furniture,Bookcases,326.45,5,0.0,-51.46,C7033,Home Office,2023-05
SO104669,2023-10-26,North,Office Supplies,Paper,424.39,4,0.05,-31.66,C3158,Consumer,2023-10
SO104670,2025-03-01,North,Furniture,Bookcases,133.18,1,0.2,-26.44,C7338,Home Office,2025-03
SO104671,2024-05-20,West,Technology,Machines,64.13,5,0.05,-6.07,C4601,Corporate,2024-05
SO104673,2025-03-07,East,Office Supplies,Pens,90.97,5,0.0,-14.05,C7506,Consumer,2025-03
SO104676,2024-02-21,East,Furniture,Bookcases,329.19,3,0.05,-16.8,C2280,Consumer,2024-02
SO104677,2024-03-18,South,Furniture,Chairs,46.61,4,0.1,-11.13,C6451,Home Office,2024-03
SO104683,2023-07-21,East,Furniture,Tables,114.75,4,0.1,-13.04,C6710,Consumer,2023-07
SO104684,2023-05-10,South,Office Supplies,Pens,184.37,2,0.0,-16.29,C4321,Consumer,2023-05
SO104685,2023-02-03,West,Office Supplies,Binders,113.04,3,0.0,-8.85,C2572,Consumer,2023-02
SO104692,2024-02-04,West,Office Supplies,Pens,53.44,3,0.1,-3.44,C3280,Corporate,2024-02
SO104697,2025-02-27,East,Office Supplies,Binders,104.67,5,0.2,-13.4,C3498,Consumer,2025-02
SO104698,2023-05-13,North,Office Supplies,Paper,95.16,5,0.2,-21.4,C9885,Corporate,2023-05
SO104699,2023-10-07,West,Furniture,Tables,176.93,2,0.0,-1.29,C7218,Corporate,2023-10
SO104700,2024-02-14,West,Office Supplies,Paper,312.85,5,0.0,-8.67,C7613,Corporate,2024-02
SO104701,2023-10-30,East,Office Supplies,Pens,270.37,5,0.0,-22.2,C5801,Home Office,2023-10
SO104703,2023-01-26,South,Office Supplies,Paper,340.25,4,0.0,-28.81,C5757,Home Office,2023-01
SO104706,2023-01-12,North,Furniture,Tables,39.29,3,0.0,-7.04,C2360,Consumer,2023-01
SO104708,2023-02-23,South,Office Supplies,Pens,169.62,5,0.0,-18.38,C1518,Corporate,2023-02
SO104715,2024-01-31,South,Furniture,Chairs,440.87,4,0.0,-35.7,C1175,Corporate,2024-01
SO104717,2025-03-05,South,Technology,Copiers,859.51,5,0.0,-140.98,C1440,Corporate,2025-03
SO104718,2024-05-14,North,Furniture,Tables,63.73,1,0.0,-6.15,C8729,Consumer,2024-05
SO104721,2025-05-26,North,Furniture,Bookcases,208.49,5,0.0,-8.62,C2318,Corporate,2025-05
